id,argument,label,set
4246,executive compensation is abuse of unregulated capitalism and concentrates wealth into a very small number of people.,1.0,train
4247,executive compensation is excessive and undermines the work or lower employees.,0.747286859,train
4248,executive compensation is needed to provide their luxury lifestyle,0.306536868,train
4249,executive compensation is not always effective and takes away from the rest of the employees who do most of the strenuous work,0.7074159390000001,train
4250,executive compensation is not paying for achievement because they are paid even if their companies are losing money,0.779876784,train
4251,"executive compensation is often seen as rewarding director incompetence, is frequently hugely excessive and exacerbates damaging inequality divides between a company's workforce and its board.",1.0,train
4252,executive compensation is one of the mechanisms of governments to cover salaries and benefits,0.682710545,train
4253,executive compensation is out of control and causing lower workers to be in want,0.258539095,train
4254,executive compensation is out of control and stifles the earning power of the company's employees.,1.0,train
4255,executive compensation is out of control. it is morally wrong for executives to make so much more than lower level employees who also perform valuable services,0.881708701,train
4256,executive compensation is ridiculously high. this money should be limited and then the extra be funneled down to the people in the company who do most of the work that earn low wages.,0.537168552,train
4257,"executive compensation is simply part of a modern remuneration package, and just as with basic salaries, and attractive compensation scheme is needed to attract the best talent to an organisation.",0.856672874,train
4258,executive compensation is tax evasion and should be severely limited,0.8522632509999999,train
4259,executive compensation is the business of the company itself and is needed to be competitive to attract the best executives to run their company.,1.0,train
4260,executive compensation is too high and the people who do the actual physical work aren't paid enough. some of this money should be paid out to the employees.,1.0,train
4261,executive compensation is too high. this absurd amount of money they earn should be spread out to the people in the company who do most of the actual work.,0.916772282,train
4262,"executive compensation must be ruled by a fair authority, to avoid people earning more than they are really owed",0.6820977340000001,train
